,horario,dia,mes,energia,cor_atrasada,cor_principal,med_CO2,fat_pot_atrasado,fat_pot_principal,seg_no_dia,est_semanal,dia_semana,carga
228,09:15:00,1,3,121.79,41.26,0.0,0.06,94.71,100.0,33300,Dia da Semana,Quarta-feira,Carga media
229,09:30:00,1,3,114.48,30.24,0.0,0.05,96.68,100.0,34200,Dia da Semana,Quarta-feira,Carga media
230,09:45:00,1,3,74.2,21.96,0.0,0.03,95.89,100.0,35100,Dia da Semana,Quarta-feira,Carga media
231,10:00:00,1,3,54.32,7.13,0.04,0.02,99.15,100.0,36000,Dia da Semana,Quarta-feira,Carga media
232,10:15:00,1,3,75.17,25.06,0.0,0.03,94.87,100.0,36900,Dia da Semana,Quarta-feira,Carga maxima
233,10:30:00,1,3,58.07,12.24,0.0,0.03,97.85,100.0,37800,Dia da Semana,Quarta-feira,Carga maxima
234,10:45:00,1,3,67.03,15.08,0.0,0.03,97.56,100.0,38700,Dia da Semana,Quarta-feira,Carga maxima
235,11:00:00,1,3,74.59,31.64,0.04,0.03,92.06,100.0,39600,Dia da Semana,Quarta-feira,Carga maxima
236,11:15:00,1,3,57.56,23.9,0.0,0.03,92.36,100.0,40500,Dia da Semana,Quarta-feira,Carga maxima
237,11:30:00,1,3,78.62,48.06,0.0,0.04,85.32,100.0,41400,Dia da Semana,Quarta-feira,Carga maxima
238,11:45:00,1,3,69.16,44.17,0.0,0.03,84.28,100.0,42300,Dia da Semana,Quarta-feira,Carga maxima
239,12:00:00,1,3,74.05,44.78,0.0,0.03,85.57,100.0,43200,Dia da Semana,Quarta-feira,Carga maxima
240,12:15:00,1,3,11.27,0.5,20.45,0.01,99.9,48.27,44100,Dia da Semana,Quarta-feira,Carga media
241,12:30:00,1,3,8.21,0.0,26.21,0.0,100.0,29.89,45000,Dia da Semana,Quarta-feira,Carga media
242,12:45:00,1,3,8.14,0.0,25.56,0.0,100.0,30.34,45900,Dia da Semana,Quarta-feira,Carga media
243,13:00:00,1,3,7.7,0.0,25.74,0.0,100.0,28.66,46800,Dia da Semana,Quarta-feira,Carga media
244,13:15:00,1,3,51.26,21.38,6.08,0.02,92.29,99.3,47700,Dia da Semana,Quarta-feira,Carga media
245,13:30:00,1,3,52.7,13.64,0.0,0.02,96.81,100.0,48600,Dia da Semana,Quarta-feira,Carga media
246,13:45:00,1,3,55.84,17.24,0.0,0.03,95.55,100.0,49500,Dia da Semana,Quarta-feira,Carga media
247,14:00:00,1,3,57.2,17.32,0.0,0.03,95.71,100.0,50400,Dia da Semana,Quarta-feira,Carga media
248,14:15:00,1,3,76.57,30.6,0.0,0.04,92.86,100.0,51300,Dia da Semana,Quarta-feira,Carga media
249,14:30:00,1,3,61.13,20.45,0.0,0.03,94.83,100.0,52200,Dia da Semana,Quarta-feira,Carga media
250,14:45:00,1,3,66.74,26.42,0.0,0.03,92.98,100.0,53100,Dia da Semana,Quarta-feira,Carga media
251,15:00:00,1,3,55.8,16.42,0.0,0.03,95.93,100.0,54000,Dia da Semana,Quarta-feira,Carga media
252,15:15:00,1,3,57.46,18.25,0.0,0.03,95.31,100.0,54900,Dia da Semana,Quarta-feira,Carga media
253,15:30:00,1,3,71.28,28.08,0.0,0.03,93.04,100.0,55800,Dia da Semana,Quarta-feira,Carga media
254,15:45:00,1,3,73.15,28.62,0.0,0.03,93.13,100.0,56700,Dia da Semana,Quarta-feira,Carga media
255,16:00:00,1,3,68.98,25.81,0.0,0.03,93.66,100.0,57600,Dia da Semana,Quarta-feira,Carga media
256,16:15:00,1,3,85.0,27.79,0.0,0.04,95.05,100.0,58500,Dia da Semana,Quarta-feira,Carga media
257,16:30:00,1,3,116.53,41.9,0.0,0.05,94.1,100.0,59400,Dia da Semana,Quarta-feira,Carga media
258,16:45:00,1,3,118.62,39.06,0.0,0.05,94.98,100.0,60300,Dia da Semana,Quarta-feira,Carga media
259,17:00:00,1,3,105.05,35.64,0.0,0.05,94.7,100.0,61200,Dia da Semana,Quarta-feira,Carga media
260,17:15:00,1,3,140.51,52.96,0.0,0.06,93.57,100.0,62100,Dia da Semana,Quarta-feira,Carga maxima
261,17:30:00,1,3,114.01,41.15,0.0,0.05,94.06,100.0,63000,Dia da Semana,Quarta-feira,Carga maxima
262,17:45:00,1,3,125.96,39.2,0.0,0.06,95.48,100.0,63900,Dia da Semana,Quarta-feira,Carga maxima
263,18:00:00,1,3,73.62,13.25,1.69,0.03,98.42,99.97,64800,Dia da Semana,Quarta-feira,Carga maxima
264,18:15:00,1,3,36.22,12.74,0.54,0.02,94.33,99.99,65700,Dia da Semana,Quarta-feira,Carga maxima
265,18:30:00,1,3,39.82,18.43,0.0,0.02,90.75,100.0,66600,Dia da Semana,Quarta-feira,Carga maxima
266,18:45:00,1,3,37.08,4.18,1.94,0.02,99.37,99.86,67500,Dia da Semana,Quarta-feira,Carga maxima
267,19:00:00,1,3,42.98,5.47,0.18,0.02,99.2,100.0,68400,Dia da Semana,Quarta-feira,Carga maxima
268,19:15:00,1,3,37.94,0.86,1.58,0.02,99.97,99.91,69300,Dia da Semana,Quarta-feira,Carga maxima
269,19:30:00,1,3,39.71,3.74,0.79,0.02,99.56,99.98,70200,Dia da Semana,Quarta-feira,Carga maxima
270,19:45:00,1,3,43.2,5.69,0.18,0.02,99.14,100.0,71100,Dia da Semana,Quarta-feira,Carga maxima
271,20:00:00,1,3,37.33,1.19,1.66,0.02,99.95,99.9,72000,Dia da Semana,Quarta-feira,Carga maxima
272,20:15:00,1,3,41.0,5.62,0.54,0.02,99.07,99.99,72900,Dia da Semana,Quarta-feira,Carga media
273,20:30:00,1,3,37.3,2.88,1.22,0.02,99.7,99.95,73800,Dia da Semana,Quarta-feira,Carga media
274,20:45:00,1,3,32.72,2.02,6.98,0.02,99.81,97.8,74700,Dia da Semana,Quarta-feira,Carga media
275,21:00:00,1,3,9.83,0.0,23.83,0.0,100.0,38.13,75600,Dia da Semana,Quarta-feira,Carga media
276,21:15:00,1,3,7.96,0.0,24.8,0.0,100.0,30.56,76500,Dia da Semana,Quarta-feira,Carga media
277,21:30:00,1,3,5.44,0.0,26.82,0.0,100.0,19.88,77400,Dia da Semana,Quarta-feira,Carga media
278,21:45:00,1,3,5.11,0.0,26.78,0.0,100.0,18.74,78300,Dia da Semana,Quarta-feira,Carga media
279,22:00:00,1,3,5.18,0.0,26.78,0.0,100.0,18.99,79200,Dia da Semana,Quarta-feira,Carga media
280,22:15:00,1,3,4.97,1.91,15.16,0.0,93.34,31.15,80100,Dia da Semana,Quarta-feira,Carga maxima
281,22:30:00,1,3,4.75,5.26,0.0,0.0,67.02,100.0,81000,Dia da Semana,Quarta-feira,Carga maxima
282,22:45:00,1,3,4.64,5.15,0.0,0.0,66.94,100.0,81900,Dia da Semana,Quarta-feira,Carga maxima
283,23:00:00,1,3,4.64,4.97,0.0,0.0,68.24,100.0,82800,Dia da Semana,Quarta-feira,Carga maxima
284,23:15:00,1,3,4.72,4.39,0.0,0.0,73.22,100.0,83700,Dia da Semana,Quarta-feira,Carga leve
285,23:30:00,1,3,4.61,4.25,0.0,0.0,73.52,100.0,84600,Dia da Semana,Quarta-feira,Carga leve
286,23:45:00,1,3,4.57,4.43,0.0,0.0,71.8,100.0,85500,Dia da Semana,Quarta-feira,Carga leve
287,00:00:00,1,3,4.57,4.5,0.0,0.0,71.25,100.0,0,Dia da Semana,Quarta-feira,Carga leve
288,00:15:00,1,4,4.61,4.57,0.0,0.0,71.02,100.0,900,Dia da Semana,Quinta-feira,Carga leve
289,00:30:00,1,4,4.64,4.57,0.0,0.0,71.25,100.0,1800,Dia da Semana,Quinta-feira,Carga leve
290,00:45:00,1,4,4.64,4.68,0.0,0.0,70.41,100.0,2700,Dia da Semana,Quinta-feira,Carga leve
291,01:00:00,1,4,4.61,4.79,0.0,0.0,69.34,100.0,3600,Dia da Semana,Quinta-feira,Carga leve
292,01:15:00,1,4,4.61,4.64,0.0,0.0,70.48,100.0,4500,Dia da Semana,Quinta-feira,Carga leve
293,01:30:00,1,4,4.61,4.93,0.0,0.0,68.3,100.0,5400,Dia da Semana,Quinta-feira,Carga leve
294,01:45:00,1,4,4.68,4.64,0.0,0.0,71.01,100.0,6300,Dia da Semana,Quinta-feira,Carga leve
295,02:00:00,1,4,4.64,4.79,0.0,0.0,69.58,100.0,7200,Dia da Semana,Quinta-feira,Carga leve
296,02:15:00,1,4,4.61,4.75,0.0,0.0,69.65,100.0,8100,Dia da Semana,Quinta-feira,Carga leve
297,02:30:00,1,4,4.64,4.9,0.0,0.0,68.76,100.0,9000,Dia da Semana,Quinta-feira,Carga leve
298,02:45:00,1,4,4.61,4.9,0.0,0.0,68.52,100.0,9900,Dia da Semana,Quinta-feira,Carga leve
299,03:00:00,1,4,4.68,4.93,0.0,0.0,68.85,100.0,10800,Dia da Semana,Quinta-feira,Carga leve
300,03:15:00,1,4,4.68,5.0,0.0,0.0,68.34,100.0,11700,Dia da Semana,Quinta-feira,Carga leve
301,03:30:00,1,4,4.61,4.86,0.0,0.0,68.82,100.0,12600,Dia da Semana,Quinta-feira,Carga leve
302,03:45:00,1,4,4.61,4.86,0.0,0.0,68.82,100.0,13500,Dia da Semana,Quinta-feira,Carga leve
303,04:00:00,1,4,4.68,5.15,0.0,0.0,67.25,100.0,14400,Dia da Semana,Quinta-feira,Carga leve
304,04:15:00,1,4,4.61,4.72,0.0,0.0,69.87,100.0,15300,Dia da Semana,Quinta-feira,Carga leve
305,04:30:00,1,4,4.64,4.72,0.0,0.0,70.1,100.0,16200,Dia da Semana,Quinta-feira,Carga leve
306,04:45:00,1,4,4.64,4.54,0.0,0.0,71.48,100.0,17100,Dia da Semana,Quinta-feira,Carga leve
307,05:00:00,1,4,4.61,4.64,0.0,0.0,70.48,100.0,18000,Dia da Semana,Quinta-feira,Carga leve
308,05:15:00,1,4,4.61,4.5,0.0,0.0,71.56,100.0,18900,Dia da Semana,Quinta-feira,Carga leve
309,05:30:00,1,4,4.64,4.5,0.0,0.0,71.79,100.0,19800,Dia da Semana,Quinta-feira,Carga leve
310,05:45:00,1,4,4.61,4.39,0.0,0.0,72.42,100.0,20700,Dia da Semana,Quinta-feira,Carga leve
311,06:00:00,1,4,4.61,4.54,0.0,0.0,71.25,100.0,21600,Dia da Semana,Quinta-feira,Carga leve
312,06:15:00,1,4,4.61,4.64,0.0,0.0,70.48,100.0,22500,Dia da Semana,Quinta-feira,Carga leve
313,06:30:00,1,4,4.64,4.82,0.0,0.0,69.35,100.0,23400,Dia da Semana,Quinta-feira,Carga leve
314,06:45:00,1,4,4.57,4.68,0.0,0.0,69.86,100.0,24300,Dia da Semana,Quinta-feira,Carga leve
315,07:00:00,1,4,4.64,4.57,0.0,0.0,71.25,100.0,25200,Dia da Semana,Quinta-feira,Carga leve
316,07:15:00,1,4,4.54,4.61,0.0,0.0,70.17,100.0,26100,Dia da Semana,Quinta-feira,Carga leve
317,07:30:00,1,4,5.36,4.79,0.0,0.0,74.56,100.0,27000,Dia da Semana,Quinta-feira,Carga leve
318,07:45:00,1,4,7.06,4.9,0.0,0.0,82.15,100.0,27900,Dia da Semana,Quinta-feira,Carga leve
319,08:00:00,1,4,7.81,4.68,0.0,0.0,85.78,100.0,28800,Dia da Semana,Quinta-feira,Carga leve
320,08:15:00,1,4,83.23,51.73,0.0,0.04,84.93,100.0,29700,Dia da Semana,Quinta-feira,Carga leve
321,08:30:00,1,4,136.19,74.88,0.0,0.06,87.63,100.0,30600,Dia da Semana,Quinta-feira,Carga leve
322,08:45:00,1,4,108.29,75.82,0.0,0.05,81.92,100.0,31500,Dia da Semana,Quinta-feira,Carga leve
323,09:00:00,1,4,131.18,53.6,0.0,0.06,92.57,100.0,32400,Dia da Semana,Quinta-feira,Carga leve
324,09:15:00,1,4,136.04,56.7,0.0,0.06,92.3,100.0,33300,Dia da Semana,Quinta-feira,Carga media
325,09:30:00,1,4,128.02,46.22,0.0,0.06,94.06,100.0,34200,Dia da Semana,Quinta-feira,Carga media
326,09:45:00,1,4,132.84,53.53,0.0,0.06,92.75,100.0,35100,Dia da Semana,Quinta-feira,Carga media
327,10:00:00,1,4,111.49,39.17,0.0,0.05,94.35,100.0,36000,Dia da Semana,Quinta-feira,Carga media
328,10:15:00,1,4,124.78,38.95,0.0,0.06,95.46,100.0,36900,Dia da Semana,Quinta-feira,Carga maxima
329,10:30:00,1,4,96.66,30.89,0.0,0.04,95.25,100.0,37800,Dia da Semana,Quinta-feira,Carga maxima
330,10:45:00,1,4,128.81,41.04,0.0,0.06,95.28,100.0,38700,Dia da Semana,Quinta-feira,Carga maxima
331,11:00:00,1,4,78.37,28.94,0.0,0.04,93.81,100.0,39600,Dia da Semana,Quinta-feira,Carga maxima
332,11:15:00,1,4,104.8,59.04,0.0,0.05,87.13,100.0,40500,Dia da Semana,Quinta-feira,Carga maxima
333,11:30:00,1,4,131.83,61.2,0.0,0.06,90.7,100.0,41400,Dia da Semana,Quinta-feira,Carga maxima
334,11:45:00,1,4,113.11,60.19,0.0,0.05,88.28,100.0,42300,Dia da Semana,Quinta-feira,Carga maxima
335,12:00:00,1,4,128.05,60.55,0.0,0.06,90.4,100.0,43200,Dia da Semana,Quinta-feira,Carga maxima
336,12:15:00,1,4,14.15,3.78,18.79,0.01,96.61,60.16,44100,Dia da Semana,Quinta-feira,Carga media
337,12:30:00,1,4,7.85,0.0,26.39,0.0,100.0,28.51,45000,Dia da Semana,Quinta-feira,Carga media
338,12:45:00,1,4,7.02,0.0,26.89,0.0,100.0,25.26,45900,Dia da Semana,Quinta-feira,Carga media
339,13:00:00,1,4,7.63,0.07,26.46,0.0,100.0,27.71,46800,Dia da Semana,Quinta-feira,Carga media
340,13:15:00,1,4,78.37,21.24,1.19,0.04,96.52,99.99,47700,Dia da Semana,Quinta-feira,Carga media
341,13:30:00,1,4,135.43,51.95,0.0,0.06,93.37,100.0,48600,Dia da Semana,Quinta-feira,Carga media
342,13:45:00,1,4,105.12,33.66,0.0,0.05,95.24,100.0,49500,Dia da Semana,Quinta-feira,Carga media
343,14:00:00,1,4,120.6,41.4,0.0,0.06,94.58,100.0,50400,Dia da Semana,Quinta-feira,Carga media
344,14:15:00,1,4,117.97,41.72,0.0,0.05,94.28,100.0,51300,Dia da Semana,Quinta-feira,Carga media
345,14:30:00,1,4,121.93,43.56,0.0,0.06,94.17,100.0,52200,Dia da Semana,Quinta-feira,Carga media
346,14:45:00,1,4,121.07,44.35,0.0,0.06,93.9,100.0,53100,Dia da Semana,Quinta-feira,Carga media
347,15:00:00,1,4,115.42,38.45,0.0,0.05,94.87,100.0,54000,Dia da Semana,Quinta-feira,Carga media
348,15:15:00,1,4,115.49,41.15,0.0,0.05,94.2,100.0,54900,Dia da Semana,Quinta-feira,Carga media
349,15:30:00,1,4,101.92,39.06,0.0,0.05,93.38,100.0,55800,Dia da Semana,Quinta-feira,Carga media
350,15:45:00,1,4,138.06,51.8,0.0,0.06,93.63,100.0,56700,Dia da Semana,Quinta-feira,Carga media
351,16:00:00,1,4,118.94,49.97,0.0,0.05,92.19,100.0,57600,Dia da Semana,Quinta-feira,Carga media
352,16:15:00,1,4,144.29,54.94,0.0,0.07,93.45,100.0,58500,Dia da Semana,Quinta-feira,Carga media
353,16:30:00,1,4,88.27,28.73,0.0,0.04,95.09,100.0,59400,Dia da Semana,Quinta-feira,Carga media
354,16:45:00,1,4,119.99,38.99,0.0,0.06,95.1,100.0,60300,Dia da Semana,Quinta-feira,Carga media
355,17:00:00,1,4,97.63,37.26,0.0,0.04,93.43,100.0,61200,Dia da Semana,Quinta-feira,Carga media
356,17:15:00,1,4,130.61,43.88,0.0,0.06,94.79,100.0,62100,Dia da Semana,Quinta-feira,Carga maxima
357,17:30:00,1,4,122.04,51.44,0.0,0.06,92.15,100.0,63000,Dia da Semana,Quinta-feira,Carga maxima
358,17:45:00,1,4,43.06,1.94,3.46,0.02,99.9,99.68,63900,Dia da Semana,Quinta-feira,Carga maxima
359,18:00:00,1,4,65.38,7.09,2.12,0.03,99.42,99.95,64800,Dia da Semana,Quinta-feira,Carga maxima
360,18:15:00,1,4,39.71,16.24,0.54,0.02,92.56,99.99,65700,Dia da Semana,Quinta-feira,Carga maxima
361,18:30:00,1,4,51.59,33.34,0.0,0.02,83.99,100.0,66600,Dia da Semana,Quinta-feira,Carga maxima
362,18:45:00,1,4,46.4,15.26,0.0,0.02,94.99,100.0,67500,Dia da Semana,Quinta-feira,Carga maxima
363,19:00:00,1,4,67.18,28.55,0.0,0.03,92.03,100.0,68400,Dia da Semana,Quinta-feira,Carga maxima
364,19:15:00,1,4,53.39,18.0,0.0,0.02,94.76,100.0,69300,Dia da Semana,Quinta-feira,Carga maxima
365,19:30:00,1,4,52.74,16.31,0.0,0.02,95.54,100.0,70200,Dia da Semana,Quinta-feira,Carga maxima
366,19:45:00,1,4,69.84,38.88,0.0,0.03,87.37,100.0,71100,Dia da Semana,Quinta-feira,Carga maxima
367,20:00:00,1,4,51.16,17.93,0.0,0.02,94.37,100.0,72000,Dia da Semana,Quinta-feira,Carga maxima
368,20:15:00,1,4,64.58,28.58,0.0,0.03,91.45,100.0,72900,Dia da Semana,Quinta-feira,Carga media
369,20:30:00,1,4,69.3,39.92,0.0,0.03,86.65,100.0,73800,Dia da Semana,Quinta-feira,Carga media
370,20:45:00,1,4,46.62,11.99,0.04,0.02,96.85,100.0,74700,Dia da Semana,Quinta-feira,Carga media
371,21:00:00,1,4,36.22,3.1,2.77,0.02,99.64,99.71,75600,Dia da Semana,Quinta-feira,Carga media
372,21:15:00,1,4,8.28,0.0,24.08,0.0,100.0,32.52,76500,Dia da Semana,Quinta-feira,Carga media
373,21:30:00,1,4,6.08,0.0,25.56,0.0,100.0,23.14,77400,Dia da Semana,Quinta-feira,Carga media
374,21:45:00,1,4,5.26,0.0,25.78,0.0,100.0,19.99,78300,Dia da Semana,Quinta-feira,Carga media
375,22:00:00,1,4,5.15,0.0,25.85,0.0,100.0,19.54,79200,Dia da Semana,Quinta-feira,Carga media
376,22:15:00,1,4,5.04,2.16,14.65,0.0,91.91,32.53,80100,Dia da Semana,Quinta-feira,Carga maxima
377,22:30:00,1,4,4.82,6.37,0.0,0.0,60.34,100.0,81000,Dia da Semana,Quinta-feira,Carga maxima
378,22:45:00,1,4,4.75,6.34,0.0,0.0,59.96,100.0,81900,Dia da Semana,Quinta-feira,Carga maxima
379,23:00:00,1,4,4.79,6.01,0.0,0.0,62.33,100.0,82800,Dia da Semana,Quinta-feira,Carga maxima
380,23:15:00,1,4,4.64,5.18,0.0,0.0,66.72,100.0,83700,Dia da Semana,Quinta-feira,Carga leve
381,23:30:00,1,4,4.64,4.79,0.0,0.0,69.58,100.0,84600,Dia da Semana,Quinta-feira,Carga leve
382,23:45:00,1,4,4.61,5.04,0.0,0.0,67.49,100.0,85500,Dia da Semana,Quinta-feira,Carga leve
383,00:00:00,1,4,4.64,5.04,0.0,0.0,67.73,100.0,0,Dia da Semana,Quinta-feira,Carga leve
384,00:15:00,1,5,4.72,5.15,0.0,0.0,67.57,100.0,900,Dia da Semana,Sexta-feira,Carga leve
385,00:30:00,1,5,4.68,5.22,0.0,0.0,66.75,100.0,1800,Dia da Semana,Sexta-feira,Carga leve
386,00:45:00,1,5,4.68,5.54,0.0,0.0,64.53,100.0,2700,Dia da Semana,Sexta-feira,Carga leve
387,01:00:00,1,5,4.72,5.58,0.0,0.0,64.58,100.0,3600,Dia da Semana,Sexta-feira,Carga leve
388,01:15:00,1,5,4.68,5.36,0.0,0.0,65.77,100.0,4500,Dia da Semana,Sexta-feira,Carga leve
389,01:30:00,1,5,4.68,5.33,0.0,0.0,65.98,100.0,5400,Dia da Semana,Sexta-feira,Carga leve
390,01:45:00,1,5,4.61,4.86,0.0,0.0,68.82,100.0,6300,Dia da Semana,Sexta-feira,Carga leve
391,02:00:00,1,5,4.61,4.68,0.0,0.0,70.18,100.0,7200,Dia da Semana,Sexta-feira,Carga leve
392,02:15:00,1,5,4.64,5.0,0.0,0.0,68.02,100.0,8100,Dia da Semana,Sexta-feira,Carga leve
393,02:30:00,1,5,4.64,4.97,0.0,0.0,68.24,100.0,9000,Dia da Semana,Sexta-feira,Carga leve
394,02:45:00,1,5,4.68,5.22,0.0,0.0,66.75,100.0,9900,Dia da Semana,Sexta-feira,Carga leve
395,03:00:00,1,5,4.64,5.04,0.0,0.0,67.73,100.0,10800,Dia da Semana,Sexta-feira,Carga leve
396,03:15:00,1,5,4.61,5.08,0.0,0.0,67.2,100.0,11700,Dia da Semana,Sexta-feira,Carga leve
397,03:30:00,1,5,4.68,5.04,0.0,0.0,68.05,100.0,12600,Dia da Semana,Sexta-feira,Carga leve
398,03:45:00,1,5,4.61,5.0,0.0,0.0,67.79,100.0,13500,Dia da Semana,Sexta-feira,Carga leve
399,04:00:00,1,5,4.72,5.0,0.0,0.0,68.65,100.0,14400,Dia da Semana,Sexta-feira,Carga leve
400,04:15:00,1,5,4.61,4.68,0.0,0.0,70.18,100.0,15300,Dia da Semana,Sexta-feira,Carga leve
401,04:30:00,1,5,4.61,4.72,0.0,0.0,69.87,100.0,16200,Dia da Semana,Sexta-feira,Carga leve
402,04:45:00,1,5,4.61,4.86,0.0,0.0,68.82,100.0,17100,Dia da Semana,Sexta-feira,Carga leve
403,05:00:00,1,5,4.61,4.82,0.0,0.0,69.12,100.0,18000,Dia da Semana,Sexta-feira,Carga leve
404,05:15:00,1,5,4.68,4.97,0.0,0.0,68.55,100.0,18900,Dia da Semana,Sexta-feira,Carga leve
405,05:30:00,1,5,4.64,4.93,0.0,0.0,68.54,100.0,19800,Dia da Semana,Sexta-feira,Carga leve
406,05:45:00,1,5,4.57,4.79,0.0,0.0,69.03,100.0,20700,Dia da Semana,Sexta-feira,Carga leve
407,06:00:00,1,5,4.64,4.93,0.0,0.0,68.54,100.0,21600,Dia da Semana,Sexta-feira,Carga leve
408,06:15:00,1,5,4.61,4.79,0.0,0.0,69.34,100.0,22500,Dia da Semana,Sexta-feira,Carga leve
409,06:30:00,1,5,4.64,4.82,0.0,0.0,69.35,100.0,23400,Dia da Semana,Sexta-feira,Carga leve
410,06:45:00,1,5,4.61,4.72,0.0,0.0,69.87,100.0,24300,Dia da Semana,Sexta-feira,Carga leve
411,07:00:00,1,5,4.61,4.9,0.0,0.0,68.52,100.0,25200,Dia da Semana,Sexta-feira,Carga leve
412,07:15:00,1,5,4.57,5.08,0.0,0.0,66.88,100.0,26100,Dia da Semana,Sexta-feira,Carga leve
413,07:30:00,1,5,5.33,4.97,0.0,0.0,73.14,100.0,27000,Dia da Semana,Sexta-feira,Carga leve
414,07:45:00,1,5,6.98,5.18,0.0,0.0,80.3,100.0,27900,Dia da Semana,Sexta-feira,Carga leve
415,08:00:00,1,5,7.02,4.97,0.0,0.0,81.62,100.0,28800,Dia da Semana,Sexta-feira,Carga leve
416,08:15:00,1,5,72.14,45.22,0.0,0.03,84.73,100.0,29700,Dia da Semana,Sexta-feira,Carga leve
417,08:30:00,1,5,117.61,66.56,0.0,0.05,87.03,100.0,30600,Dia da Semana,Sexta-feira,Carga leve
418,08:45:00,1,5,98.71,62.35,0.0,0.05,84.55,100.0,31500,Dia da Semana,Sexta-feira,Carga leve
419,09:00:00,1,5,136.48,59.44,0.0,0.06,91.68,100.0,32400,Dia da Semana,Sexta-feira,Carga leve
420,09:15:00,1,5,120.71,36.47,0.0,0.06,95.73,100.0,33300,Dia da Semana,Sexta-feira,Carga media
421,09:30:00,1,5,94.82,32.76,0.0,0.04,94.52,100.0,34200,Dia da Semana,Sexta-feira,Carga media
422,09:45:00,1,5,114.7,39.02,0.0,0.05,94.67,100.0,35100,Dia da Semana,Sexta-feira,Carga media
423,10:00:00,1,5,132.16,45.47,0.0,0.06,94.56,100.0,36000,Dia da Semana,Sexta-feira,Carga media
424,10:15:00,1,5,77.08,26.35,0.0,0.04,94.62,100.0,36900,Dia da Semana,Sexta-feira,Carga maxima
425,10:30:00,1,5,128.56,45.4,0.0,0.06,94.29,100.0,37800,Dia da Semana,Sexta-feira,Carga maxima
426,10:45:00,1,5,132.48,46.04,0.0,0.06,94.46,100.0,38700,Dia da Semana,Sexta-feira,Carga maxima
427,11:00:00,1,5,114.3,43.81,0.0,0.05,93.38,100.0,39600,Dia da Semana,Sexta-feira,Carga maxima
428,11:15:00,1,5,129.85,63.86,0.0,0.06,89.74,100.0,40500,Dia da Semana,Sexta-feira,Carga maxima
429,11:30:00,1,5,120.28,65.99,0.0,0.06,87.67,100.0,41400,Dia da Semana,Sexta-feira,Carga maxima
430,11:45:00,1,5,130.03,63.79,0.0,0.06,89.78,100.0,42300,Dia da Semana,Sexta-feira,Carga maxima
431,12:00:00,1,5,97.88,42.19,0.0,0.04,91.83,100.0,43200,Dia da Semana,Sexta-feira,Carga maxima
432,12:15:00,1,5,8.86,0.72,20.2,0.0,99.67,40.17,44100,Dia da Semana,Sexta-feira,Carga media
433,12:30:00,1,5,7.92,0.0,26.32,0.0,100.0,28.81,45000,Dia da Semana,Sexta-feira,Carga media
434,12:45:00,1,5,8.32,0.0,25.74,0.0,100.0,30.76,45900,Dia da Semana,Sexta-feira,Carga media
435,13:00:00,1,5,8.21,0.0,25.81,0.0,100.0,30.31,46800,Dia da Semana,Sexta-feira,Carga media
436,13:15:00,1,5,50.08,10.12,7.6,0.02,98.02,98.87,47700,Dia da Semana,Sexta-feira,Carga media
437,13:30:00,1,5,124.63,41.83,0.0,0.06,94.8,100.0,48600,Dia da Semana,Sexta-feira,Carga media
438,13:45:00,1,5,114.05,36.43,0.0,0.05,95.26,100.0,49500,Dia da Semana,Sexta-feira,Carga media
439,14:00:00,1,5,69.73,19.37,0.0,0.03,96.35,100.0,50400,Dia da Semana,Sexta-feira,Carga media
440,14:15:00,1,5,72.58,29.77,0.0,0.03,92.52,100.0,51300,Dia da Semana,Sexta-feira,Carga media
441,14:30:00,1,5,87.05,36.65,0.0,0.04,92.16,100.0,52200,Dia da Semana,Sexta-feira,Carga media
442,14:45:00,1,5,132.23,59.04,0.0,0.06,91.31,100.0,53100,Dia da Semana,Sexta-feira,Carga media
443,15:00:00,1,5,81.72,28.76,0.0,0.04,94.33,100.0,54000,Dia da Semana,Sexta-feira,Carga media
444,15:15:00,1,5,96.84,36.9,0.0,0.04,93.45,100.0,54900,Dia da Semana,Sexta-feira,Carga media
445,15:30:00,1,5,129.85,56.52,0.0,0.06,91.69,100.0,55800,Dia da Semana,Sexta-feira,Carga media
446,15:45:00,1,5,92.95,38.09,0.0,0.04,92.53,100.0,56700,Dia da Semana,Sexta-feira,Carga media
447,16:00:00,1,5,146.34,66.92,0.0,0.07,90.94,100.0,57600,Dia da Semana,Sexta-feira,Carga media
448,16:15:00,1,5,98.5,39.02,0.0,0.05,92.97,100.0,58500,Dia da Semana,Sexta-feira,Carga media
449,16:30:00,1,5,129.67,60.62,0.0,0.06,90.59,100.0,59400,Dia da Semana,Sexta-feira,Carga media
450,16:45:00,1,5,121.07,44.93,0.0,0.06,93.75,100.0,60300,Dia da Semana,Sexta-feira,Carga media
451,17:00:00,1,5,69.8,27.79,0.0,0.03,92.91,100.0,61200,Dia da Semana,Sexta-feira,Carga media
452,17:15:00,1,5,145.69,66.35,0.0,0.07,91.01,100.0,62100,Dia da Semana,Sexta-feira,Carga maxima
453,17:30:00,1,5,117.68,51.98,0.0,0.05,91.47,100.0,63000,Dia da Semana,Sexta-feira,Carga maxima
454,17:45:00,1,5,41.54,1.8,6.98,0.02,99.91,98.62,63900,Dia da Semana,Sexta-feira,Carga maxima
455,18:00:00,1,5,75.06,13.5,3.56,0.03,98.42,99.89,64800,Dia da Semana,Sexta-feira,Carga maxima
